Actual_Class,Predicted_Class,Safe_Probability,Warning_Probability,Unsafe_Probability,Conductivity,NO3,Temp,Turbidity,Level,Q,Hour_sin,Hour_cos,Month_sin,Month_cos,IsWeekend,Correct_Prediction
Warning,Warning,0.0,1.0,0.0,36.67,0.168,24.57,26.16,3.03,132.91666666666666,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.49999999999999983,1.0,1
Warning,Warning,0.05318703893011076,0.9468129610698892,0.0,3460.47,0.012,30.87,3.08,10.635,5.7268333333333326,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,439.57,0.485,24.19,9.59,0.647,0.7423333333333334,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.49999999999999983,0.0,1
Safe,Safe,1.0,0.0,0.0,8880.19,1.195,25.62,3.46,15.26,150.283,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.0,1
Unsafe,Unsafe,0.0,0.0007099179811528457,0.9992900820188472,91.71,0.102,25.32,59.82,8.783999999999999,239.5716666666667,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,1
Unsafe,Unsafe,0.0,0.0032029971578675393,0.9967970028421326,182.97,0.089,28.05,63.93,1.204,7.121166666666666,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,1.0,1
Warning,Warning,0.0,1.0,0.0,317.28,0.254,27.04,8.79,0.79,1.921333333333333,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,0.996742413477347,0.0032575865226528895,0.0,54.52,0.256,25.98,3.69,10.715,26.06233333333334,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1.0,1
Safe,Safe,1.0,0.0,0.0,592.72,0.112,26.02,1.83,0.468,0.0625,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,1.0,1
Safe,Safe,0.9919432021051523,0.008056797894847633,0.0,81.75,0.265,27.22,2.47,10.053333333333333,6.513999999999999,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.0001598144543115341,0.9998401855456884,0.0,401.5,0.428,25.0,6.99,0.713,1.2859999999999998,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,1.0,0.0,0.0,807.03,0.936,18.4,2.03,0.483,0.0918333333333333,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,0.0,1
Safe,Safe,0.9822637819632689,0.01773621803673102,0.0,3277.69,0.03,27.07,3.35,10.348571428571429,-64.25,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.042606906816593425,0.9413073341591162,0.01608575902429044,0.52,0.203,25.29,5.53,3.588,179.75,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.0,1.0,0.0,309.84,3.306,26.2,23.27,1.361,9.893333333333333,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,1.0,0.0,0.0,883.55,0.086,20.29,1.34,14.85,94.98416666666668,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,1.0,1
Warning,Warning,0.0,1.0,0.0,198.72,0.235,27.1,22.54,1.16,6.502499999999999,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,1.0,1
Unsafe,Unsafe,0.0,0.011357546997627303,0.9886424530023727,879.25,0.104,24.47,120.31,7.7178571428571425,-64.65,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.49999999999999983,0.0,1
Warning,Warning,0.00010004411473888638,0.9998999558852611,0.0,49.84,0.238,25.78,16.71,10.324000000000002,82.24683333333333,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,1.0,0.0,0.0,1468.47,0.113,24.37,2.22,10.225,0.1626666666666666,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.0,1
Safe,Safe,0.9955439099371981,0.004456090062801987,0.0,105.23,0.135,26.3,2.56,15.4775,75.99333333333334,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.97,0.03,0.0,82.83,0.201,28.47,4.78,15.015,-8.762,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.9931259572220756,0.006874042777924479,0.0,49.89,0.102,22.52,4.09,15.342857142857143,-23.036666666666665,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.0,1
Warning,Warning,0.03690058894199135,0.9192095546521335,0.043889856405875206,21.27,0.016,26.48,5.14,7.114285714285713,48.7,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.0,1.0,0.0,334.62,0.188,28.23,11.1,0.7559999999999999,1.6175,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,1.0,0.0,0.0,1192.74,0.065,21.05,1.8,15.283333333333337,68.43733333333334,0.9659258262890683,-0.25881904510252063,-0.8660254037844384,-0.5000000000000004,0.0,1
Safe,Safe,1.0,0.0,0.0,546.37,0.045,25.92,1.61,0.452,0.0381666666666666,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,0.0,1
Safe,Safe,0.9848236219856531,0.01517637801434677,0.0,64.09,0.19,25.4,4.49,10.824000000000002,-9.776666666666667,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,0.9947630160135189,0.0052369839864810485,0.0,374.54,0.194,27.6,2.03,0.456,0.044,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,1.0,1
Warning,Warning,0.0,1.0,0.0,417.58,0.313,23.27,19.25,0.747,1.546,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,1.0,1
Warning,Warning,0.015492680444990272,0.9845073195550097,0.0,16615.279,0.01,28.32,6.99,11.14,-74.28283333333333,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,0.991788267430233,0.008211732569767134,0.0,1931.27,0.129,21.68,3.02,11.353333333333332,64.54116666666665,-0.5000000000000004,0.8660254037844384,-0.4999999999999998,-0.8660254037844388,0.0,1
Safe,Safe,1.0,0.0,0.0,254.34,0.1689999999999999,22.07,1.79,10.260000000000002,38.239833333333344,0.8660254037844387,-0.49999999999999983,-0.8660254037844384,-0.5000000000000004,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,50743.48,0.441,26.3,145.28,9.382,-10.220000000000004,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,194.72,0.072,27.15,26.55,1.288,8.626666666666667,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,0.9898571245271459,0.010050333329046576,9.254214380760296e-05,23710.0,0.057,24.14,2.19,10.804285714285715,97.16416666666665,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1
Safe,Safe,1.0,0.0,0.0,1412.53,0.076,26.34,2.97,10.383333333333336,-39.089333333333336,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,0.0,1
Unsafe,Unsafe,0.0,0.002390563733367616,0.9976094362666323,70.65,0.156,25.2,68.93,10.206666666666669,289.5966666666667,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,0.0,1
Safe,Safe,1.0,0.0,0.0,602.96,0.183,23.84,2.84,0.539,0.241,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,0.9813575469976272,0.018642453002372696,4046.64,0.037,27.74,46.89,8.292,-19.188333333333333,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,58.12,0.145,26.89,6.38,15.6725,181.6326,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,302.89,0.276,22.93,31.73,0.7659999999999999,1.7085,0.8660254037844387,-0.49999999999999983,0.49999999999999994,-0.8660254037844387,0.0,1
Safe,Safe,1.0,0.0,0.0,67.54,0.1369999999999999,25.56,4.21,14.7975,77.87166666666667,-0.4999999999999998,-0.8660254037844388,0.8660254037844387,-0.49999999999999983,0.0,1
Warning,Warning,0.0,0.9923905637333675,0.007609436266632384,33.13,0.227,24.28,36.81,7.659,762.5500000000002,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,1
Warning,Warning,0.0013378118760908589,0.9986621881239092,0.0,53.63,0.193,25.82,10.89,11.016000000000002,170.63833333333332,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,1.0,0.0,0.0,220.82,0.145,21.59,1.34,11.053333333333336,50.47216666666666,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.0,1
Warning,Warning,0.006468925566497987,0.9919148201588354,0.0016162542746667008,106.69,0.216,28.79,6.23,14.8175,-0.0701666666666665,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.01,0.99,0.0,655.7,0.679,18.05,6.15,0.561,0.3236666666666667,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.0,1
Safe,Safe,0.990443904883316,0.009556095116684009,0.0,17499.41,0.547,28.69,4.12,15.417142857142858,-72.40333333333334,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,1.0,1
Safe,Safe,1.0,0.0,0.0,2096.68,0.028,21.48,1.24,14.935,75.8883333333333,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,0.0,1
Safe,Safe,1.0,0.0,0.0,635.52,0.487,17.76,2.34,0.5710000000000001,0.3626666666666667,-0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,0.0,1
Warning,Warning,0.05518822252532858,0.8701599398341134,0.0746518376405578,4.47,0.296,29.68,6.4,9.994285714285713,-10.267,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1.0,1
Unsafe,Unsafe,0.0,0.028839205041138686,0.9711607949588614,206.22,0.1369999999999999,23.78,50.74,0.96,3.7126666666666672,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.49999999999999983,0.0,1
Warning,Warning,0.0,1.0,0.0,45.74,0.267,25.57,13.16,2.537,97.45,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1.0,1
Warning,Warning,0.0,1.0,0.0,33.29,0.189,24.9,31.63,4.5680000000000005,282.5833333333333,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.026563504929268827,0.9658270588040988,0.007609436266632384,69.29,0.407,28.59,7.5,10.275,30.88133333333333,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,0.9882087355869771,0.011791264413022891,0.0,52.65,0.215,26.68,3.61,10.185,54.29933333333333,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.0,0.9799893818255008,0.02001061817449913,110.59,0.035,30.13,45.4,7.171000000000001,42.04,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.9907881793922522,0.009211820607747768,0.0,39.37,0.191,23.28,4.5,2.825,117.26666666666664,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,1
Safe,Safe,0.9947077730103828,0.0049230175296622455,0.00036920945995484717,90.98,0.343,26.99,2.3,10.753333333333332,-13.687666666666669,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.0,1
Safe,Safe,1.0,0.0,0.0,845.39,0.764,16.95,2.22,0.525,0.1973333333333333,0.258819045102521,-0.9659258262890682,-0.4999999999999998,-0.8660254037844388,1.0,1
Safe,Safe,1.0,0.0,0.0,605.3,0.622,22.37,2.79,0.589,0.4389999999999999,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1.0,1
Warning,Warning,0.005770318136028336,0.9942296818639718,0.0,32.68,0.204,26.24,45.44,3.212,147.78333333333333,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.0,1
Unsafe,Unsafe,0.003636452527622959,0.0023905637333676154,0.9939729837390093,202.32,0.122,26.92,54.8,0.968,3.799833333333333,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.0,1.0,0.0,36.57,0.194,25.55,17.97,3.925,212.91666666666663,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,1.0,1
Warning,Warning,0.02186202065274697,0.978137979347253,0.0,63.06,0.3,26.23,8.06,10.656666666666666,29.92316666666667,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,53.73,0.204,25.18,10.05,11.3375,237.4238333333333,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,1.0,1
Safe,Safe,0.9895260320270378,0.010473967972962097,0.0,91.98,0.343,26.46,3.1,10.12857142857143,5.924,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,50.68,0.191,22.21,9.29,10.338333333333331,29.77366666666667,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,49.18,0.145,24.4,11.92,12.47,488.17666666666673,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,1.0,0.0,0.0,642.12,0.329,23.8,2.41,0.455,0.0429999999999999,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,1.0,1
Safe,Safe,0.9318004751537476,0.06810698270244468,9.254214380760296e-05,25509.08,0.061,29.59,2.81,10.835714285714287,65.72416666666668,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.0,1
Warning,Warning,0.01661554019116597,0.983384459808834,0.0,40.21,0.148,21.6,16.18,10.565,66.666,-0.8660254037844384,-0.5000000000000004,-0.4999999999999998,-0.8660254037844388,0.0,1
Safe,Safe,0.9622826440339474,0.03771735596605266,0.0,445.63,0.109,27.76,2.63,0.7170000000000001,1.3055,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,39.29,0.191,23.8,6.78,3.0860000000000003,136.8166666666667,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,228.9,0.173,27.9,48.38,0.867,2.661,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0017149186074994684,0.9982850813925006,0.0,43.52,0.1669999999999999,23.92,12.63,10.65,147.01466666666667,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,0.9795260320270378,0.020473967972962095,0.0,5517.87,0.818,24.02,1.68,15.041666666666664,-100.15866666666666,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0.0,1
Warning,Warning,0.0,0.9894273000814714,0.010572699918528612,73.77,0.196,26.3,7.45,15.7925,83.20966666666669,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,0.9762388205965411,0.023668637259651362,9.254214380760296e-05,11267.09,0.024,29.17,3.32,10.194285714285714,-18.43,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,39.98,0.2,24.62,7.21,3.238,150.21666666666667,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.49999999999999983,0.0,1
Warning,Warning,0.0073179476612404695,0.9926820523387596,0.0,40.77,0.173,27.37,5.91,2.684,106.93333333333332,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,0.9747630160135189,0.025236983986481047,0.0,0.42,0.1614999999999999,25.82,1.69,16.098,220.4498333333333,0.0,1.0,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,0.9784426833200507,0.01618745322146746,0.0053698634584818114,270.66,0.244,28.58,3.66,10.11285714285714,-45.87466666666666,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,493.46,0.4970000000000001,22.01,8.53,0.6659999999999999,0.8618333333333332,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,1
Warning,Warning,0.0,1.0,0.0,347.69,0.302,25.2,8.21,0.777,1.8096666666666668,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.0,1
